File.accession	File.format	Output.type	Experiment.accession	Assay	Biosample.term.id	Biosample.term.name	Biosample.type	Biosample.organism	Biosample.treatments	Biosample.treatments.amount	Biosample.treatments.duration	Biosample.genetic.modifications.methods	Biosample.genetic.modifications.categories	Biosample.genetic.modifications.targets	Biosample.genetic.modifications.gene.targets	Biosample.genetic.modifications.site.coordinates	Biosample.genetic.modifications.zygosity	Experiment.target	Library.made.from	Library.depleted.in	Library.extraction.method	Library.lysis.method	Library.crosslinking.method	Library.strand.specific	Experiment.date.released	Project	RBNS.protein.concentration	Library.fragmentation.method	Library.size.range	Biological.replicate.s.	Technical.replicate	Read.length	Mapped.read.length	Run.type	Paired.end	Paired.with	Derived.from	Size	Lab	md5sum	dbxrefs	File.download.URL	Assembly	Genome.annotation	Platform	Controlled.by	File.Status	s3_uri	Audit.WARNING	Audit.INTERNAL_ACTION	Audit.NOT_COMPLIANT	Audit.ERROR
ENCFF177FZU	bed narrowPeak	optimal IDR thresholded peaks	ENCSR848YWD	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	ZMYM3-human	DNA	NA	NA			False	2016-09-23	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF136ODS, ENCFF575WAU, ENCFF629JUA	201045	ENCODE Processing Pipeline	f15f87c10854c7ddee174962575bc02e		https://www.encodeproject.org/files/ENCFF177FZU/@@download/ENCFF177FZU.bed.gz	hg19	NA			released	s3://encode-public/2016/09/06/51a23bdd-97a2-4f14-a29d-21ac7f935240/ENCFF177FZU.bed.gz	NA	NA	NA	NA
ENCFF775MPD	bed narrowPeak	optimal IDR thresholded peaks	ENCSR142IGM	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	/targets/CEBPA-human/	NA	NA	NA	CEBPA-human	DNA	NA	NA			False	2016-11-08	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF059LLI, ENCFF108ACN, ENCFF229CFO	928965	ENCODE Processing Pipeline	02352c155881778f58a807f3cdbe3550		https://www.encodeproject.org/files/ENCFF775MPD/@@download/ENCFF775MPD.bed.gz	hg19	NA			released	s3://encode-public/2018/11/19/659cca98-7efd-4a70-bfd5-44bf03621235/ENCFF775MPD.bed.gz	NA	NA	NA	NA
ENCFF061HCE	bed narrowPeak	optimal IDR thresholded peaks	ENCSR704IGU	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	/targets/ZGPAT-human/	NA	NA	NA	ZGPAT-human	DNA	NA	NA			False	2016-11-08	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF061JNR, ENCFF458FOC, ENCFF645DUR	768804	ENCODE Processing Pipeline	717e6c7b23aad67149c38b3398ce7cce		https://www.encodeproject.org/files/ENCFF061HCE/@@download/ENCFF061HCE.bed.gz	hg19	NA			released	s3://encode-public/2018/11/19/4bc211a7-cf9a-4463-bca1-ab4d2b3ab872/ENCFF061HCE.bed.gz	NA	NA	NA	NA
ENCFF190IKA	bed narrowPeak	optimal IDR thresholded peaks	ENCSR500WXT	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	/targets/RARA-human/	NA	NA	NA	RARA-human	DNA	NA	NA			False	2016-11-08	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF113KOQ, ENCFF304XXT, ENCFF368VBY	732876	ENCODE Processing Pipeline	6ba9d4b1314c8ad305a7d97a14bcce2c		https://www.encodeproject.org/files/ENCFF190IKA/@@download/ENCFF190IKA.bed.gz	hg19	NA			released	s3://encode-public/2018/11/19/028452b6-e519-492a-a891-b2a997ba3840/ENCFF190IKA.bed.gz	NA	NA	NA	NA
ENCFF747VMG	bed narrowPeak	optimal IDR thresholded peaks	ENCSR508LMH	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	ASH2L-human	DNA	NA	NA			False	2017-11-19	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF050AUQ, ENCFF893PID, ENCFF995XHS	739978	ENCODE Processing Pipeline	6a9ad188ce44eb3bf6b46e295d60e8be		https://www.encodeproject.org/files/ENCFF747VMG/@@download/ENCFF747VMG.bed.gz	hg19	NA			released	s3://encode-public/2018/01/13/fc8f34be-3cda-4225-917d-daffe2399d76/ENCFF747VMG.bed.gz	NA	NA	NA	NA
ENCFF069RNV	bed narrowPeak	optimal IDR thresholded peaks	ENCSR431FOF	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	CHD4-human	DNA	NA	NA			False	2017-08-12	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF168UAL, ENCFF662MTH, ENCFF723TIO	272674	ENCODE Processing Pipeline	d27c65d18b5a6c94ea4d020099692ea6		https://www.encodeproject.org/files/ENCFF069RNV/@@download/ENCFF069RNV.bed.gz	hg19	NA			released	s3://encode-public/2017/03/08/b5b6b1ae-36b8-4640-b81a-b5fce1a9b0fc/ENCFF069RNV.bed.gz	NA	NA	NA	NA
ENCFF237OKO	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000BIE	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	CTCF-human	DNA	NA	NA			False	2011-07-18	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF297IFU, ENCFF327TVJ, ENCFF487OYC	948053	ENCODE Processing Pipeline	13e337503a6a9deb5c4953281268d9fa		https://www.encodeproject.org/files/ENCFF237OKO/@@download/ENCFF237OKO.bed.gz	hg19	NA			released	s3://encode-public/2017/04/11/9d9f8bd5-da64-4b18-b116-d80fab47528c/ENCFF237OKO.bed.gz	NA	NA	NA	NA
ENCFF514OYL	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000EDP	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	ARID3A-human	DNA	NA	NA			False	2012-05-14	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF287ZJM, ENCFF542DWV, ENCFF723URK	413265	ENCODE Processing Pipeline	1b3c1634fb8c0f173c3d5f60070ce2e3		https://www.encodeproject.org/files/ENCFF514OYL/@@download/ENCFF514OYL.bed.gz	hg19	NA			released	s3://encode-public/2017/12/09/af20aa6c-fb40-405e-b1de-96aaebef842a/ENCFF514OYL.bed.gz	NA	NA	NA	NA
ENCFF884JKW	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000BLF	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	HNF4A-human	DNA	NA	NA			False	2011-07-18	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF167THE, ENCFF176XYE, ENCFF277KXQ	382258	ENCODE Processing Pipeline	b34f82ba92cb34b320e67f0328816c72		https://www.encodeproject.org/files/ENCFF884JKW/@@download/ENCFF884JKW.bed.gz	hg19	NA			released	s3://encode-public/2017/07/07/a3b0c988-65b4-4845-9588-b2a8e970abb6/ENCFF884JKW.bed.gz	NA	NA	NA	NA
ENCFF266KSD	bed narrowPeak	optimal IDR thresholded peaks	ENCSR752NDX	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	ZNF282-human	DNA	NA	NA			False	2018-01-26	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF165DIG, ENCFF313GGY, ENCFF719GJP	40174	ENCODE Processing Pipeline	166fa526550204b365512e1d5ada00c2		https://www.encodeproject.org/files/ENCFF266KSD/@@download/ENCFF266KSD.bed.gz	hg19	NA			released	s3://encode-public/2016/06/13/fd58f1d3-21c9-4d5e-b4b8-339e593f4f63/ENCFF266KSD.bed.gz	NA	NA	NA	NA
ENCFF095KWQ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR961WLZ	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	/targets/SOX5-human/	NA	NA	NA	SOX5-human	DNA	NA	NA			False	2016-11-08	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF239SHG, ENCFF293RSJ, ENCFF473FUG	683872	ENCODE Processing Pipeline	120fac8b8712b18598046def7094fa5a		https://www.encodeproject.org/files/ENCFF095KWQ/@@download/ENCFF095KWQ.bed.gz	hg19	NA			released	s3://encode-public/2018/11/19/651900ea-586d-44f4-ab4d-ca7237823c9d/ENCFF095KWQ.bed.gz	NA	NA	NA	NA
ENCFF259JWD	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000EDV	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	EP300-human	DNA	NA	NA			False	2011-10-29	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF119LSM, ENCFF416FNH, ENCFF508ZEB	160207	ENCODE Processing Pipeline	bb6fc9f0d80179bf7b4c03b16f98fb21		https://www.encodeproject.org/files/ENCFF259JWD/@@download/ENCFF259JWD.bed.gz	hg19	NA			released	s3://encode-public/2016/12/14/b0d39f15-deb3-4668-aa01-53e34c7a7688/ENCFF259JWD.bed.gz	NA	NA	NA	NA
ENCFF721HUX	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000BGK	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	JUND-human	DNA	NA	NA			False	2011-07-18	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF265CMT, ENCFF323HOG, ENCFF953YCY	480792	ENCODE Processing Pipeline	52a019c14919da9374985ab812f42e9d		https://www.encodeproject.org/files/ENCFF721HUX/@@download/ENCFF721HUX.bed.gz	hg19	NA			released	s3://encode-public/2017/12/08/2c6dda42-b312-4fec-907c-35418c4f1836/ENCFF721HUX.bed.gz	NA	NA	NA	NA
ENCFF614VFL	bed narrowPeak	optimal IDR thresholded peaks	ENCSR157CAU	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	ZKSCAN1-human	DNA	NA	NA			False	2014-07-07	ENCODE	NA	NA	NA	1, 3	NA	NA	NA		NA		ENCFF001TDO, ENCFF312ZWV, ENCFF354CCY, ENCFF893SRK	129340	ENCODE Processing Pipeline	36b24c36febd1db2d5ea0e2fc9789689		https://www.encodeproject.org/files/ENCFF614VFL/@@download/ENCFF614VFL.bed.gz	hg19	NA			released	s3://encode-public/2018/02/26/288f6b9f-5b1f-40d5-894e-8ed652c2fed7/ENCFF614VFL.bed.gz	NA	NA	NA	NA
ENCFF997AAW	bed narrowPeak	optimal IDR thresholded peaks	ENCSR529JYA	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	HCFC1-human	DNA	NA	NA			False	2014-07-07	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF103LIH, ENCFF708LWT, ENCFF738IWJ	112216	ENCODE Processing Pipeline	53a70ccc5c4326fe942b548aae05eb6b		https://www.encodeproject.org/files/ENCFF997AAW/@@download/ENCFF997AAW.bed.gz	hg19	NA			released	s3://encode-public/2018/02/26/1d7e37f3-e1c5-4883-9c1e-cb17a535f3af/ENCFF997AAW.bed.gz	NA	NA	NA	NA
ENCFF121UYS	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000EEK	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	JUN-human	DNA	NA	NA			False	2011-10-29	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF505TKN, ENCFF934ECP, ENCFF939IIB	327365	ENCODE Processing Pipeline	f6946d3561c9782e23f5be4260eb6a72		https://www.encodeproject.org/files/ENCFF121UYS/@@download/ENCFF121UYS.bed.gz	hg19	NA			released	s3://encode-public/2019/05/14/b7fa7464-ff2a-4023-b827-3afa89e6dee0/ENCFF121UYS.bed.gz	NA	NA	NA	NA
ENCFF490ZAU	bed narrowPeak	optimal IDR thresholded peaks	ENCSR825MZS	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	TAF15-human	DNA	NA	NA	SDS	formaldehyde	False	2018-01-16	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF137VXT, ENCFF762IGQ, ENCFF853BNC	346126	ENCODE Processing Pipeline	1e317e05556ff5fd386ff3b050195ef3		https://www.encodeproject.org/files/ENCFF490ZAU/@@download/ENCFF490ZAU.bed.gz	hg19	NA			released	s3://encode-public/2018/01/10/50259839-3228-4295-9a5e-c7500265cd4e/ENCFF490ZAU.bed.gz	NA	NA	NA	NA
ENCFF380TJT	bed narrowPeak	optimal IDR thresholded peaks	ENCSR625ORP	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	SYNCRIP-human	DNA	NA	NA	SDS	formaldehyde	False	2018-05-16	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF179KYF, ENCFF599KFI, ENCFF890HLT	1111	ENCODE Processing Pipeline	a2b696f4cb520051989d7aee75b9d2a6		https://www.encodeproject.org/files/ENCFF380TJT/@@download/ENCFF380TJT.bed.gz	hg19	NA			released	s3://encode-public/2017/03/05/2576a9ff-2351-4263-b3a7-80d4a55eecf0/ENCFF380TJT.bed.gz	NA	NA	NA	NA
ENCFF501NHW	bed narrowPeak	optimal IDR thresholded peaks	ENCSR243LNQ	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	PRPF4-human	DNA	NA	NA	SDS	formaldehyde	False	2016-10-31	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF142SFP, ENCFF765SIL, ENCFF912PLZ	72460	ENCODE Processing Pipeline	64bdeef3adca7bd100420e733dd6871b		https://www.encodeproject.org/files/ENCFF501NHW/@@download/ENCFF501NHW.bed.gz	hg19	NA			released	s3://encode-public/2018/01/10/a3c60d0b-41b8-4e51-8c39-60c2f5f455be/ENCFF501NHW.bed.gz	NA	NA	NA	NA
ENCFF502ZTC	bed narrowPeak	optimal IDR thresholded peaks	ENCSR047BUZ	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	ATF2-human	DNA	NA	NA			False	2016-07-08	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF474JRH, ENCFF731IFM, ENCFF750HPK	1135631	ENCODE Processing Pipeline	a6a22b8d5cf6d58a3a27d3b0952f7874		https://www.encodeproject.org/files/ENCFF502ZTC/@@download/ENCFF502ZTC.bed.gz	hg19	NA			released	s3://encode-public/2017/03/06/e4e3d744-53a0-4dad-9ce2-6e56640d2588/ENCFF502ZTC.bed.gz	NA	NA	NA	NA
ENCFF553PWA	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000BLE	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	FOXA1-human	DNA	NA	NA			False	2011-07-18	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF157CCV, ENCFF169DCU, ENCFF245NLP	926013	ENCODE Processing Pipeline	3400c823c9ffb82c25a3addbaa5fa42a		https://www.encodeproject.org/files/ENCFF553PWA/@@download/ENCFF553PWA.bed.gz	hg19	NA			released	s3://encode-public/2017/07/07/e64833ca-eaaf-4fc3-9784-23542bae0854/ENCFF553PWA.bed.gz	NA	NA	NA	NA
ENCFF978IWS	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000BMO	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	FOXA1-human	DNA	NA	NA			False	2011-07-18	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF251GTF, ENCFF596END, ENCFF997MQT	846246	ENCODE Processing Pipeline	7762c6c6fa31a9c99ee27eedaac3b89f		https://www.encodeproject.org/files/ENCFF978IWS/@@download/ENCFF978IWS.bed.gz	hg19	NA			released	s3://encode-public/2017/07/07/95e46a2e-cc64-4418-9b35-90c27ffd8c45/ENCFF978IWS.bed.gz	NA	NA	NA	NA
ENCFF525EJQ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000EDW	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	SMC3-human	DNA	NA	NA			False	2011-10-29	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF382SIS, ENCFF620MYW, ENCFF672PNA	593833	ENCODE Processing Pipeline	1b4f67a75954ebc5d1390e20bb29420b		https://www.encodeproject.org/files/ENCFF525EJQ/@@download/ENCFF525EJQ.bed.gz	hg19	NA			released	s3://encode-public/2017/12/09/467b48f7-2a4e-4c09-9fe4-701cadb1e193/ENCFF525EJQ.bed.gz	NA	NA	NA	NA
ENCFF671IJY	bed narrowPeak	optimal IDR thresholded peaks	ENCSR247XFV	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	CCAR2-human	DNA	NA	NA	SDS	formaldehyde	False	2018-01-22	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF013SWZ, ENCFF172AES, ENCFF929NFJ	54183	ENCODE Processing Pipeline	5cda46e2ece43da7153cc0b588f5c322		https://www.encodeproject.org/files/ENCFF671IJY/@@download/ENCFF671IJY.bed.gz	hg19	NA			released	s3://encode-public/2018/01/10/df3a9efb-182d-43e9-9a5b-68f196042476/ENCFF671IJY.bed.gz	NA	NA	NA	NA
ENCFF998NID	bed narrowPeak	optimal IDR thresholded peaks	ENCSR159DQO	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	/targets/ERF-human/	NA	NA	NA	ERF-human	DNA	NA	NA			False	2018-02-12	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF088RCG, ENCFF451NAF, ENCFF646BLW	570716	ENCODE Processing Pipeline	3c658d257fe24f1d0d25198f728c66ca		https://www.encodeproject.org/files/ENCFF998NID/@@download/ENCFF998NID.bed.gz	hg19	NA			released	s3://encode-public/2018/02/09/c76389ae-0425-4246-beb3-5a47e11f44de/ENCFF998NID.bed.gz	NA	NA	NA	NA
ENCFF718CQQ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000EEB	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	MAFK-human	DNA	NA	NA			False	2011-10-29	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF016LSH, ENCFF067XYR, ENCFF092FFG	1231199	ENCODE Processing Pipeline	c064056c9a2aee65e331abb72aa9a0e8		https://www.encodeproject.org/files/ENCFF718CQQ/@@download/ENCFF718CQQ.bed.gz	hg19	NA			released	s3://encode-public/2016/08/23/d4805601-8642-48ba-a96c-93f00fbbce8c/ENCFF718CQQ.bed.gz	NA	NA	NA	NA
ENCFF105IPJ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR596FEL	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	/targets/RBPJ-human/	NA	NA	NA	RBPJ-human	DNA	NA	NA			False	2018-02-10	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF335YRO, ENCFF675QKT, ENCFF690AVX	518864	ENCODE Processing Pipeline	86f3c87d2786151111b6f561b46fe6ac		https://www.encodeproject.org/files/ENCFF105IPJ/@@download/ENCFF105IPJ.bed.gz	hg19	NA			released	s3://encode-public/2018/02/09/a3c5ffd6-0943-4664-b743-12e3e7dd9f9c/ENCFF105IPJ.bed.gz	NA	NA	NA	NA
ENCFF908HDA	bed narrowPeak	optimal IDR thresholded peaks	ENCSR156APP	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	PTBP1-human	DNA	NA	NA	SDS	formaldehyde	False	2018-01-19	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF129THB, ENCFF673SKG, ENCFF694HVC	84207	ENCODE Processing Pipeline	ad083b3ab1da3ce892225a3f716fd069		https://www.encodeproject.org/files/ENCFF908HDA/@@download/ENCFF908HDA.bed.gz	hg19	NA			released	s3://encode-public/2018/01/17/1b7c381a-b03b-4bdb-84d5-af4155716260/ENCFF908HDA.bed.gz	NA	NA	NA	NA
ENCFF390OIH	bed narrowPeak	optimal IDR thresholded peaks	ENCSR372JXR	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	/targets/ZNF511-human/	NA	NA	NA	ZNF511-human	DNA	NA	NA			False	2016-11-08	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF344JHB, ENCFF406GXH, ENCFF480OOG	323973	ENCODE Processing Pipeline	68ecc2b4600d14d823d92a5318529e08		https://www.encodeproject.org/files/ENCFF390OIH/@@download/ENCFF390OIH.bed.gz	hg19	NA			released	s3://encode-public/2018/11/19/fca8f7bd-0ec2-416f-a950-af2e5a71f65b/ENCFF390OIH.bed.gz	NA	NA	NA	NA
ENCFF324TBP	bed narrowPeak	optimal IDR thresholded peaks	ENCSR101FJU	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	ZNF384-human	DNA	NA	NA			False	2014-07-07	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF037XHM, ENCFF147SMY, ENCFF313BLC	281422	ENCODE Processing Pipeline	5c67758efa36fc46a013b34d27c7fd43		https://www.encodeproject.org/files/ENCFF324TBP/@@download/ENCFF324TBP.bed.gz	hg19	NA			released	s3://encode-public/2018/02/26/a7781865-f462-4244-a77b-0090bec4939e/ENCFF324TBP.bed.gz	NA	NA	NA	NA
ENCFF864YJE	bed narrowPeak	optimal IDR thresholded peaks	ENCSR096IIB	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	/targets/ETV5-human/	NA	NA	NA	ETV5-human	DNA	NA	NA			False	2018-02-10	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF461ILI, ENCFF719AHJ, ENCFF770RZT	531822	ENCODE Processing Pipeline	a952095c309e04251a39ad29756b5fc1		https://www.encodeproject.org/files/ENCFF864YJE/@@download/ENCFF864YJE.bed.gz	hg19	NA			released	s3://encode-public/2018/02/09/269f577f-b1c8-47aa-b4c0-f0c429158e22/ENCFF864YJE.bed.gz	NA	NA	NA	NA
ENCFF147MAN	bed narrowPeak	optimal IDR thresholded peaks	ENCSR444LIN	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens							NA	NA	NA	TCF7-human	DNA	NA	NA			False	2016-08-10	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF237AGN, ENCFF412SBF, ENCFF575WAL	334161	ENCODE Processing Pipeline	10b950f75ae36b7a32659dcdfc3bd99b		https://www.encodeproject.org/files/ENCFF147MAN/@@download/ENCFF147MAN.bed.gz	hg19	NA			released	s3://encode-public/2018/02/26/dcb4af37-aafe-4d8c-bbf0-15893e9e0f38/ENCFF147MAN.bed.gz	NA	NA	NA	NA
ENCFF362WUO	bed narrowPeak	optimal IDR thresholded peaks	ENCSR485OYR	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	/targets/ZBTB25-human/	NA	NA	NA	ZBTB25-human	DNA	NA	NA			False	2018-02-12	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF644ZTR, ENCFF726PBL, ENCFF845VKC	368119	ENCODE Processing Pipeline	1d05a1b40c43946dcca132013bafcce7		https://www.encodeproject.org/files/ENCFF362WUO/@@download/ENCFF362WUO.bed.gz	hg19	NA			released	s3://encode-public/2018/02/09/f6362191-e207-4f1c-93ae-401ab1ce39b3/ENCFF362WUO.bed.gz	NA	NA	NA	NA
ENCFF049ZOP	bed narrowPeak	optimal IDR thresholded peaks	ENCSR558OMR	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	/targets/TFDP1-human/	NA	NA	NA	TFDP1-human	DNA	NA	NA			False	2016-11-08	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF155FKN, ENCFF179NKW, ENCFF662KYW	402506	ENCODE Processing Pipeline	c0f260d80fd3bc1069991d44be192ff3		https://www.encodeproject.org/files/ENCFF049ZOP/@@download/ENCFF049ZOP.bed.gz	hg19	NA			released	s3://encode-public/2018/11/19/d5185b96-5534-4937-a9e3-ad106569fff4/ENCFF049ZOP.bed.gz	NA	NA	NA	NA
ENCFF802CPZ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR157CEN	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	/targets/ZNF205-human/	NA	NA	NA	ZNF205-human	DNA	NA	NA			False	2018-02-10	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF132YZW, ENCFF875UCR, ENCFF998ZZB	363126	ENCODE Processing Pipeline	c1f9b6ec20d7cb89fa9f7c87fb0e497f		https://www.encodeproject.org/files/ENCFF802CPZ/@@download/ENCFF802CPZ.bed.gz	hg19	NA			released	s3://encode-public/2018/02/09/8e3f454d-ca67-4806-9d5b-94b9353d345d/ENCFF802CPZ.bed.gz	NA	NA	NA	NA
ENCFF833TMD	bed narrowPeak	optimal IDR thresholded peaks	ENCSR201GGK	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	/targets/NFIL3-human/	NA	NA	NA	NFIL3-human	DNA	NA	NA			False	2016-11-08	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF045KZV, ENCFF466HDE, ENCFF570UEL	650819	ENCODE Processing Pipeline	72559811628031a15877cc4e07058c2f		https://www.encodeproject.org/files/ENCFF833TMD/@@download/ENCFF833TMD.bed.gz	hg19	NA			released	s3://encode-public/2018/11/19/a5fa74d5-35e1-4f51-8a79-9426ca71e279/ENCFF833TMD.bed.gz	NA	NA	NA	NA
ENCFF079MKQ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR666QNP	ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens				CRISPR	insertion	/targets/TEAD3-human/	NA	NA	NA	TEAD3-human	DNA	NA	NA			False	2016-11-08	ENCODE	NA	NA	NA	1, 2	NA	NA	NA		NA		ENCFF001TDO, ENCFF348RIO, ENCFF665ISI, ENCFF782XJT	791441	ENCODE Processing Pipeline	a034665246745316d8f1db2a5fd668db		https://www.encodeproject.org/files/ENCFF079MKQ/@@download/ENCFF079MKQ.bed.gz	hg19	NA			released	s3://encode-public/2018/11/19/803e5bba-cbc3-44ae-af11-00906f00963c/ENCFF079MKQ.bed.gz	NA	NA	NA	NA
